VendorId,PUTime,DOTime,PassengerCount,TripDistance,RateCode,PULocationID,DOLocationID,PaymentType,FareAmount,TripTime
2,1/1/2017 11:10:21 AM,1/1/2017 11:20:43 AM,1,1.58,1,148,261,2,8.5,622
2,1/1/2017 11:10:22 AM,1/1/2017 11:22:56 AM,1,2.31,1,239,236,2,11,754
2,1/1/2017 11:10:22 AM,1/1/2017 11:34:32 AM,1,11.59,1,138,230,2,33.5,1450
2,1/1/2017 11:10:22 AM,1/1/2017 11:14:28 AM,1,0.86,1,143,239,1,5.5,246
2,1/1/2017 11:10:22 AM,1/1/2017 11:22:47 AM,1,2.52,1,170,43,2,11,745
2,1/1/2017 11:10:22 AM,1/1/2017 11:20:50 AM,1,1.95,1,163,68,2,9.5,628
1,1/1/2017 11:10:23 AM,1/1/2017 11:20:56 AM,1,2.9,1,161,144,2,11.5,633
2,1/1/2017 11:10:23 AM,1/1/2017 11:16:01 AM,2,1.11,1,163,43,2,6,338
2,1/1/2017 11:10:23 AM,1/1/2017 11:44:34 AM,6,20,2,132,249,1,52,2051
2,1/1/2017 11:10:23 AM,1/1/2017 11:25:42 AM,2,5.25,1,114,236,2,16.5,919
2,1/1/2017 11:10:24 AM,1/1/2017 11:15:25 AM,1,1.06,1,186,234,1,5.5,301
2,1/1/2017 11:10:24 AM,1/1/2017 11:19:30 AM,1,2.44,1,125,100,2,9,546
2,1/1/2017 11:10:24 AM,1/1/2017 11:20:45 AM,1,3.63,1,231,230,1,12.5,621
1,1/1/2017 11:10:25 AM,1/1/2017 11:16:59 AM,1,1.6,1,238,142,2,7.5,394
2,1/1/2017 11:10:25 AM,1/1/2017 11:23:32 AM,6,3.44,1,230,144,2,12.5,787
2,1/1/2017 11:10:26 AM,1/1/2017 11:14:40 AM,6,0.8,1,114,148,2,5,254
1,1/1/2017 11:10:27 AM,1/1/2017 11:14:36 AM,1,1,1,151,238,1,5.5,249
1,1/1/2017 11:10:27 AM,1/1/2017 11:30:30 AM,1,1.7,1,148,148,1,13,1203
1,1/1/2017 11:10:27 AM,1/1/2017 11:17:04 AM,2,1.2,1,163,237,2,6.5,397
2,1/1/2017 11:10:27 AM,1/1/2017 11:16:29 AM,6,0.93,1,238,239,2,6.5,362
1,1/1/2017 11:10:28 AM,1/1/2017 11:14:29 AM,1,0.7,1,224,79,2,5,241
2,1/1/2017 11:10:28 AM,1/1/2017 11:24:00 AM,1,3.24,1,144,161,2,13,812
2,1/1/2017 11:10:29 AM,1/1/2017 11:16:11 AM,1,1.17,1,79,148,2,6.5,342
2,1/1/2017 11:10:30 AM,1/1/2017 11:15:52 AM,5,1.2,1,237,236,1,6,322
2,1/1/2017 11:10:30 AM,1/1/2017 11:19:52 AM,2,2.29,1,263,142,1,9.5,562
1,1/1/2017 11:10:31 AM,1/1/2017 11:19:23 AM,1,2.1,1,79,231,2,9,532
2,1/1/2017 11:10:31 AM,1/1/2017 11:15:39 AM,2,1.13,1,239,142,1,6.5,308
2,1/1/2017 11:10:31 AM,1/1/2017 11:19:59 AM,1,1.62,1,141,142,2,8.5,568
1,1/1/2017 11:10:32 AM,1/1/2017 11:13:57 AM,1,1,1,144,79,2,5.5,205
2,1/1/2017 11:10:32 AM,1/1/2017 11:18:40 AM,1,3,1,263,170,1,10.5,488
2,1/1/2017 11:10:32 AM,1/1/2017 11:21:01 AM,1,2.72,1,142,164,1,11,629
2,1/1/2017 11:10:32 AM,1/1/2017 11:17:06 AM,1,1.62,1,263,229,2,7.5,394
1,1/1/2017 11:10:33 AM,1/1/2017 11:14:01 AM,4,0.5,1,236,236,1,4.5,208
2,1/1/2017 11:10:33 AM,1/1/2017 11:13:47 AM,1,0.61,1,79,113,2,4,194
2,1/1/2017 11:10:33 AM,1/1/2017 11:25:21 AM,1,3.76,1,89,181,2,14.5,888
2,1/1/2017 11:10:33 AM,1/1/2017 11:19:32 AM,1,2.54,1,100,43,1,10,539
2,1/1/2017 11:10:34 AM,1/1/2017 11:16:11 AM,1,1.52,1,142,161,1,7,337
2,1/1/2017 11:10:34 AM,1/1/2017 11:24:58 AM,1,3.25,1,116,239,2,13.5,864
2,1/1/2017 11:10:35 AM,1/1/2017 11:20:47 AM,1,1.75,1,43,186,2,9,612
2,1/1/2017 11:10:35 AM,1/1/2017 11:20:32 AM,5,2.86,1,33,88,1,11,597
2,1/1/2017 11:10:36 AM,1/1/2017 11:20:10 AM,2,2.43,1,41,263,2,10,574
1,1/1/2017 11:10:37 AM,1/1/2017 11:13:15 AM,1,0.6,1,263,140,2,4.5,158
1,1/1/2017 11:10:37 AM,1/1/2017 11:15:45 AM,1,1.1,1,24,41,1,6,308
2,1/1/2017 11:10:37 AM,1/1/2017 11:22:05 AM,1,1.33,1,230,161,1,9,688
1,1/1/2017 11:10:38 AM,1/1/2017 11:16:19 AM,1,1.1,1,236,239,1,6.5,341
2,1/1/2017 11:10:38 AM,1/1/2017 11:15:47 AM,4,1.47,1,263,141,1,6.5,309
2,1/1/2017 11:10:38 AM,1/1/2017 11:21:01 AM,1,2.03,1,142,141,2,9.5,623
1,1/1/2017 11:10:39 AM,1/1/2017 11:16:32 AM,1,1.3,1,164,161,2,6.5,353
1,1/1/2017 11:10:39 AM,1/1/2017 11:38:23 AM,2,10.1,1,79,265,2,31,1664
1,1/1/2017 11:10:40 AM,1/1/2017 11:15:55 AM,1,1.2,1,80,80,1,6,315
2,1/1/2017 11:10:40 AM,1/1/2017 11:18:19 AM,1,1.48,1,264,264,2,7.5,459
2,1/1/2017 11:10:40 AM,1/1/2017 11:14:34 AM,6,1.19,1,170,162,1,5.5,234
2,1/1/2017 11:10:40 AM,1/1/2017 11:16:07 AM,1,1.34,1,163,237,2,6,327
1,1/1/2017 11:10:41 AM,1/1/2017 11:16:13 AM,1,1.5,1,234,100,2,6.5,332
2,1/1/2017 11:10:41 AM,1/1/2017 11:17:34 AM,1,0.63,1,162,230,1,6,413
2,1/1/2017 11:10:41 AM,1/1/2017 11:20:31 AM,6,2.35,1,233,48,1,9.5,590
2,1/1/2017 11:10:41 AM,1/1/2017 11:23:24 AM,1,2.82,1,239,140,1,11.5,763
1,1/1/2017 11:10:42 AM,1/1/2017 11:27:32 AM,1,4.9,1,244,239,1,18,1010
1,1/1/2017 11:10:42 AM,1/1/2017 11:14:45 AM,1,0.8,1,75,238,1,5.5,243
1,1/1/2017 11:10:42 AM,1/1/2017 11:14:03 AM,1,1.2,1,231,114,1,5.5,201
2,1/1/2017 11:10:42 AM,1/1/2017 11:20:36 AM,2,1.69,1,107,249,2,9,594
2,1/1/2017 11:10:42 AM,1/1/2017 11:21:30 AM,2,3.28,1,50,231,2,12.5,648
2,1/1/2017 11:10:42 AM,1/1/2017 11:17:09 AM,1,1.29,1,90,246,1,7,387
2,1/1/2017 11:10:42 AM,1/1/2017 11:13:07 AM,2,0.39,1,90,234,1,4,145
2,1/1/2017 11:10:42 AM,1/1/2017 11:26:51 AM,1,9.24,1,161,138,1,26,969
1,1/1/2017 11:10:43 AM,1/1/2017 11:18:20 AM,1,1.4,1,42,41,2,8,457
1,1/1/2017 11:10:43 AM,1/1/2017 11:18:17 AM,1,1.8,1,237,164,2,8,454
2,1/1/2017 11:10:43 AM,1/1/2017 11:14:36 AM,1,0.91,1,7,179,1,5,233
2,1/1/2017 11:10:44 AM,1/1/2017 11:16:51 AM,1,2.27,1,249,163,2,8.5,367
2,1/1/2017 11:10:44 AM,1/1/2017 11:19:14 AM,1,2.8,1,43,114,2,10,510
2,1/1/2017 11:10:45 AM,1/1/2017 11:28:31 AM,6,3.52,1,79,48,1,15,1066
2,1/1/2017 11:10:45 AM,1/1/2017 11:14:13 AM,1,0.87,1,230,43,2,5,208
2,1/1/2017 11:10:45 AM,1/1/2017 11:23:56 AM,1,3.21,1,237,90,2,12.5,791
2,1/1/2017 11:10:45 AM,1/1/2017 11:52:30 AM,6,19.12,2,132,100,2,52,2505
2,1/1/2017 11:10:46 AM,1/1/2017 11:13:41 AM,5,0.45,1,48,230,2,4,175
2,1/1/2017 11:10:46 AM,1/1/2017 11:20:20 AM,6,2.08,1,48,237,2,9,574
2,1/1/2017 11:10:46 AM,1/1/2017 11:22:40 AM,1,6.04,1,209,140,2,18.5,714
2,1/1/2017 11:10:46 AM,1/1/2017 11:22:36 AM,1,3.22,1,45,162,1,12.5,710
1,1/1/2017 11:10:47 AM,1/1/2017 11:21:26 AM,1,2.8,1,142,90,1,11,639
1,1/1/2017 11:10:47 AM,1/1/2017 11:31:50 AM,1,9.9,1,138,17,1,29,1263
2,1/1/2017 11:10:48 AM,1/1/2017 11:21:20 AM,1,2.66,1,48,238,1,10.5,632
2,1/1/2017 11:10:49 AM,1/1/2017 11:18:32 AM,1,2.14,1,261,249,1,8.5,463
2,1/1/2017 11:10:49 AM,1/1/2017 11:16:22 AM,1,1.82,1,142,186,2,7.5,333
2,1/1/2017 11:10:49 AM,1/1/2017 11:13:08 AM,1,0.98,1,170,229,1,4.5,139
1,1/1/2017 11:10:50 AM,1/1/2017 11:13:28 AM,1,0.7,1,236,75,2,4.5,158
2,1/1/2017 11:10:50 AM,1/1/2017 11:15:07 AM,1,1.79,1,48,68,1,7,257
2,1/1/2017 11:10:50 AM,1/1/2017 11:16:42 AM,1,1.16,1,234,211,1,6,352
2,1/1/2017 11:10:50 AM,1/1/2017 11:29:52 AM,1,4.89,1,140,79,2,17.5,1142
1,1/1/2017 11:10:51 AM,1/1/2017 11:17:25 AM,1,1.7,1,236,163,1,8,394
1,1/1/2017 11:10:51 AM,1/1/2017 11:19:49 AM,1,2,1,79,233,1,9,538
1,1/1/2017 11:10:51 AM,1/1/2017 11:20:12 AM,1,3.9,1,43,226,1,12.5,561
2,1/1/2017 11:10:51 AM,1/1/2017 11:22:07 AM,5,5.09,1,229,209,1,16.5,676
2,1/1/2017 11:10:51 AM,1/1/2017 11:24:32 AM,1,2.91,1,263,41,2,11.5,821
2,1/1/2017 11:10:51 AM,1/1/2017 11:37:05 AM,1,17.57,3,230,1,2,64.5,1574
2,1/1/2017 11:10:51 AM,1/1/2017 11:21:32 AM,1,1.8,1,50,163,2,8.5,641
2,1/1/2017 11:10:51 AM,1/1/2017 11:20:21 AM,1,1.76,1,158,100,1,9,570
1,1/1/2017 11:10:52 AM,1/1/2017 11:20:50 AM,4,1.6,1,262,43,2,9,598
1,1/1/2017 11:10:53 AM,1/1/2017 11:23:01 AM,1,2.4,1,158,261,2,10.5,728
2,1/1/2017 11:10:53 AM,1/1/2017 11:14:09 AM,6,1.04,1,162,107,2,5.5,196
2,1/1/2017 11:10:53 AM,1/1/2017 11:13:45 AM,6,1.01,1,249,234,1,5,172
2,1/1/2017 11:10:53 AM,1/1/2017 11:19:57 AM,1,2.48,1,230,239,2,9.5,544
1,1/1/2017 11:10:54 AM,1/1/2017 11:28:25 AM,1,4.8,1,151,170,2,17.5,1051
2,1/1/2017 11:10:54 AM,1/1/2017 11:25:26 AM,5,3.5,1,13,90,1,14.5,872
2,1/1/2017 11:10:54 AM,1/1/2017 11:13:42 AM,1,0.37,1,161,162,2,4,168
2,1/1/2017 11:10:54 AM,1/1/2017 11:16:27 AM,5,1.23,1,151,239,2,6.5,333
2,1/1/2017 11:10:55 AM,1/1/2017 11:16:55 AM,1,1.01,1,33,66,2,6,360
2,1/1/2017 11:10:58 AM,1/1/2017 11:18:56 AM,2,2.89,1,65,234,2,10.5,478
2,1/1/2017 11:10:58 AM,1/1/2017 11:29:04 AM,3,10.35,1,138,79,1,30,1086
1,1/1/2017 11:10:59 AM,1/1/2017 11:47:28 AM,1,20.7,2,239,132,1,52,2189
1,1/1/2017 11:10:59 AM,1/1/2017 11:21:38 AM,1,2.4,1,229,246,2,10.5,639
1,1/1/2017 11:10:59 AM,1/1/2017 11:19:23 AM,1,1.4,1,264,264,1,7.5,504
2,1/1/2017 11:10:59 AM,1/1/2017 11:16:58 AM,2,0.88,1,239,238,2,6,359
1,1/1/2017 11:11:00 AM,1/1/2017 11:18:33 AM,3,1.6,1,186,163,2,8,453
1,1/1/2017 11:11:00 AM,1/1/2017 11:23:10 AM,1,4.1,1,179,237,2,14.5,730
1,1/1/2017 11:11:00 AM,1/1/2017 11:16:00 AM,3,1.1,1,238,142,1,6,300
2,1/1/2017 11:11:00 AM,1/1/2017 11:15:44 AM,1,1.33,1,151,239,1,6.5,284
2,1/1/2017 11:11:00 AM,1/1/2017 11:18:05 AM,1,1.95,1,246,163,2,8,425
2,1/1/2017 11:11:00 AM,1/1/2017 11:22:49 AM,1,2.45,1,239,162,2,11,709
2,1/1/2017 11:11:01 AM,1/1/2017 11:14:48 AM,1,0.61,1,113,114,1,4.5,227
2,1/1/2017 11:11:02 AM,1/1/2017 11:21:58 AM,2,2.72,1,239,41,1,11,656
2,1/1/2017 11:11:02 AM,1/1/2017 11:22:11 AM,1,4.05,1,224,263,1,13.5,669
1,1/1/2017 11:11:03 AM,1/1/2017 11:14:06 AM,1,0.4,1,170,164,2,4,183
1,1/1/2017 11:11:03 AM,1/1/2017 11:18:25 AM,1,1.4,1,142,237,2,7.5,442
2,1/1/2017 11:11:03 AM,1/1/2017 11:17:17 AM,1,1.53,1,43,142,1,7,374
2,1/1/2017 11:11:03 AM,1/1/2017 11:14:46 AM,1,0.86,1,141,237,2,5,223
2,1/1/2017 11:11:04 AM,1/1/2017 11:28:27 AM,1,15.17,2,170,132,1,52,1043
1,1/1/2017 11:11:05 AM,1/1/2017 11:15:12 AM,1,0.5,1,249,90,2,4.5,247
1,1/1/2017 11:11:05 AM,1/1/2017 11:33:59 AM,1,5.2,1,232,142,2,19,1374
1,1/1/2017 11:11:05 AM,1/1/2017 11:30:18 AM,4,11.2,1,138,162,2,31.5,1153
1,1/1/2017 11:11:06 AM,1/1/2017 11:27:41 AM,2,5.7,1,151,234,1,19.5,995
2,1/1/2017 11:11:06 AM,1/1/2017 11:19:38 AM,1,2.21,1,246,13,2,9.5,512
2,1/1/2017 11:11:06 AM,1/1/2017 11:25:03 AM,1,5.71,1,161,209,2,18.5,837
2,1/1/2017 11:11:07 AM,1/1/2017 11:19:09 AM,6,2.4,1,75,141,1,9,482
2,1/1/2017 11:11:07 AM,1/1/2017 11:20:09 AM,1,1.66,1,162,90,2,8.5,542
2,1/1/2017 11:11:08 AM,1/1/2017 11:20:38 AM,4,2.25,1,263,161,2,10,570
1,1/1/2017 11:11:09 AM,1/1/2017 11:18:34 AM,2,1.4,1,166,239,1,7.5,445
2,1/1/2017 11:11:09 AM,1/1/2017 11:16:30 AM,1,1.41,1,263,141,1,6.5,321
2,1/1/2017 11:11:09 AM,1/1/2017 11:17:03 AM,1,1.24,1,163,237,1,6.5,354
2,1/1/2017 11:11:09 AM,1/1/2017 11:23:39 AM,2,5.65,1,74,182,2,18,750
1,1/1/2017 11:11:10 AM,1/1/2017 11:28:58 AM,4,3,1,163,246,2,14,1068
1,1/1/2017 11:11:10 AM,1/1/2017 11:30:37 AM,1,5.5,1,264,264,1,19.5,1167
1,1/1/2017 11:11:10 AM,1/1/2017 11:18:46 AM,2,4.6,1,244,200,1,14,456
2,1/1/2017 11:11:10 AM,1/1/2017 11:48:16 AM,1,19.11,2,132,113,2,52,2226
2,1/1/2017 11:11:10 AM,1/1/2017 11:22:55 AM,2,2.27,1,239,237,1,10.5,705
1,1/1/2017 11:11:12 AM,1/1/2017 11:18:54 AM,2,0.7,1,170,162,2,6,462
2,1/1/2017 11:11:12 AM,1/1/2017 11:28:51 AM,1,6.65,1,87,43,1,22,1059
2,1/1/2017 11:11:13 AM,1/1/2017 11:13:39 AM,1,0.48,1,100,230,2,4,146
1,1/1/2017 11:11:14 AM,1/1/2017 11:17:51 AM,1,1.3,1,234,230,2,7,397
2,1/1/2017 11:11:14 AM,1/1/2017 11:26:00 AM,6,9.54,1,138,216,1,27,886
2,1/1/2017 11:11:14 AM,1/1/2017 11:25:47 AM,2,2.85,1,236,48,2,13,873
2,1/1/2017 11:11:14 AM,1/1/2017 11:15:31 AM,1,0.99,1,142,239,1,5.5,257
1,1/1/2017 11:11:15 AM,1/1/2017 11:19:52 AM,1,2.8,1,107,140,1,10.5,517
1,1/1/2017 11:11:15 AM,1/1/2017 11:20:01 AM,1,2.7,1,238,237,2,10.5,526
1,1/1/2017 11:11:15 AM,1/1/2017 11:22:14 AM,1,2.9,1,164,87,2,11,659
2,1/1/2017 11:11:15 AM,1/1/2017 11:15:21 AM,1,1.25,1,48,68,2,6,246
1,1/1/2017 11:11:16 AM,1/1/2017 11:29:37 AM,1,7.5,1,138,112,1,23.5,1101
1,1/1/2017 11:11:17 AM,1/1/2017 11:17:59 AM,1,1.2,1,230,246,2,6.5,402
1,1/1/2017 11:11:17 AM,1/1/2017 11:15:33 AM,1,0.8,1,179,7,2,5,256
2,1/1/2017 11:11:17 AM,1/1/2017 11:17:49 AM,1,1.89,1,68,43,2,7.5,392
2,1/1/2017 11:11:17 AM,1/1/2017 11:21:39 AM,2,5.11,1,244,239,1,16,622
1,1/1/2017 11:11:18 AM,1/1/2017 11:24:05 AM,1,3,1,229,238,2,12,767
2,1/1/2017 11:11:18 AM,1/1/2017 11:19:40 AM,1,1.2,1,234,144,2,8,502
2,1/1/2017 11:11:19 AM,1/1/2017 11:16:59 AM,2,1.44,1,264,264,2,6.5,340
2,1/1/2017 11:11:20 AM,1/1/2017 11:23:45 AM,3,2.7,1,143,161,1,11,745
2,1/1/2017 11:11:20 AM,1/1/2017 11:18:14 AM,1,1.76,1,50,43,1,7.5,414
1,1/1/2017 11:11:21 AM,1/1/2017 11:18:45 AM,1,1.7,1,107,230,2,8,444
2,1/1/2017 11:11:21 AM,1/1/2017 11:55:20 AM,3,19.61,2,132,50,1,52,2639
2,1/1/2017 11:11:21 AM,1/1/2017 11:17:10 AM,5,1.29,1,162,246,1,6,349
2,1/1/2017 11:11:21 AM,1/1/2017 11:24:25 AM,1,2.75,1,237,230,2,12,784
2,1/1/2017 11:11:22 AM,1/1/2017 11:42:48 AM,1,11.22,1,43,265,2,35,1886
2,1/1/2017 11:11:22 AM,1/1/2017 11:18:15 AM,1,1.65,1,224,170,1,7.5,413
2,1/1/2017 11:11:23 AM,1/1/2017 11:30:18 AM,1,8.03,1,193,160,2,24,1135
1,1/1/2017 11:11:24 AM,1/1/2017 11:19:40 AM,2,1.1,1,162,43,2,7.5,496
2,1/1/2017 11:11:24 AM,1/1/2017 11:19:18 AM,5,3.28,1,140,107,1,11.5,474
2,1/1/2017 11:11:24 AM,1/1/2017 11:29:56 AM,2,4.4,1,100,261,2,17.5,1112
2,1/1/2017 11:11:24 AM,1/1/2017 11:14:24 AM,1,0.95,1,25,33,2,5,180
1,1/1/2017 11:11:25 AM,1/1/2017 11:22:06 AM,1,2.2,1,151,74,2,10,641
1,1/1/2017 11:11:25 AM,1/1/2017 11:28:31 AM,1,5.3,1,142,255,2,18.5,1026
2,1/1/2017 11:11:25 AM,1/1/2017 11:15:36 AM,6,0.93,1,186,246,2,5,251
2,1/1/2017 11:11:25 AM,1/1/2017 11:31:14 AM,3,8.44,1,65,142,1,26,1189
1,1/1/2017 11:11:26 AM,1/1/2017 11:19:32 AM,1,2.1,1,79,186,2,9,486
1,1/1/2017 11:11:26 AM,1/1/2017 11:35:24 AM,1,10.7,1,138,68,1,31.5,1438
1,1/1/2017 11:11:26 AM,1/1/2017 11:25:05 AM,2,3.7,1,144,43,2,13.5,819
1,1/1/2017 11:11:27 AM,1/1/2017 11:17:36 AM,1,2,1,231,68,1,7.5,369
1,1/1/2017 11:11:27 AM,1/1/2017 11:20:30 AM,3,2.5,1,163,43,2,10,543
1,1/1/2017 11:11:27 AM,1/1/2017 11:14:43 AM,1,0.6,1,74,74,2,4.5,196
1,1/1/2017 11:11:27 AM,1/1/2017 11:25:51 AM,1,4.1,1,236,48,1,14.5,864
1,1/1/2017 11:11:28 AM,1/1/2017 11:18:26 AM,1,1.6,1,142,68,2,7.5,418
1,1/1/2017 11:11:29 AM,1/1/2017 11:18:16 AM,1,1.1,1,162,186,1,6.5,407
1,1/1/2017 11:11:29 AM,1/1/2017 11:26:15 AM,2,5.1,1,87,186,1,17,886
2,1/1/2017 11:11:29 AM,1/1/2017 11:46:12 AM,1,19.74,2,157,132,2,52,2083
2,1/1/2017 11:11:29 AM,1/1/2017 11:35:56 AM,4,11.47,1,138,142,1,33.5,1467
2,1/1/2017 11:11:29 AM,1/1/2017 11:16:27 AM,3,1.1,1,41,42,2,6,298
2,1/1/2017 11:11:29 AM,1/1/2017 11:24:08 AM,1,3.14,1,158,90,2,11,759
2,1/1/2017 11:11:29 AM,1/1/2017 11:13:46 AM,6,0.55,1,113,114,2,4,137
1,1/1/2017 11:11:30 AM,1/1/2017 11:19:37 AM,2,1.2,1,158,186,1,7.5,487
1,1/1/2017 11:11:31 AM,1/1/2017 11:27:29 AM,2,4,1,90,236,1,15,958
1,1/1/2017 11:11:31 AM,1/1/2017 11:14:10 AM,2,0.4,1,170,137,1,4,159
2,1/1/2017 11:11:31 AM,1/1/2017 11:18:36 AM,6,3.18,1,170,262,1,10.5,425
2,1/1/2017 11:11:31 AM,1/1/2017 11:23:42 AM,1,1.6,1,162,48,2,9,731
1,1/1/2017 11:11:32 AM,1/1/2017 11:19:42 AM,1,1.2,1,246,186,1,7.5,490
2,1/1/2017 11:11:32 AM,1/1/2017 11:21:51 AM,2,2.24,1,263,239,1,10,619
2,1/1/2017 11:11:32 AM,1/1/2017 11:20:27 AM,1,2.48,1,170,148,1,9.5,535
1,1/1/2017 11:11:33 AM,1/1/2017 11:23:36 AM,1,2.6,1,68,87,2,12,723
2,1/1/2017 11:11:33 AM,1/1/2017 11:18:21 AM,5,1.69,1,140,142,1,7.5,408
1,1/1/2017 11:11:34 AM,1/1/2017 11:27:05 AM,2,6.1,1,138,145,1,19.5,931
1,1/1/2017 11:11:34 AM,1/1/2017 11:17:08 AM,1,0.6,1,264,100,2,5,334
2,1/1/2017 11:11:34 AM,1/1/2017 11:18:09 AM,1,1.37,1,158,231,2,7,395
2,1/1/2017 11:11:34 AM,1/1/2017 11:21:15 AM,1,3.59,1,148,233,2,12.5,581
2,1/1/2017 11:11:34 AM,1/1/2017 11:28:49 AM,1,8.24,1,107,138,1,24.5,1035
2,1/1/2017 11:11:34 AM,1/1/2017 11:34:29 AM,1,14.81,1,196,89,1,40.5,1375
2,1/1/2017 11:11:35 AM,1/1/2017 11:17:58 AM,1,2.36,1,233,114,2,8.5,383
2,1/1/2017 11:11:35 AM,1/1/2017 11:16:03 AM,1,0.87,1,186,230,2,5.5,268
2,1/1/2017 11:11:35 AM,1/1/2017 11:21:06 AM,1,4.35,1,107,262,1,14,571
1,1/1/2017 11:11:36 AM,1/1/2017 11:21:48 AM,2,3,1,162,158,1,11,612
1,1/1/2017 11:11:36 AM,1/1/2017 11:25:33 AM,1,3.6,1,229,79,2,13.5,837
1,1/1/2017 11:11:36 AM,1/1/2017 11:32:53 AM,1,5.7,1,230,66,2,19.5,1277
2,1/1/2017 11:11:38 AM,1/1/2017 11:37:35 AM,5,11.64,1,138,230,2,34,1557
2,1/1/2017 11:11:38 AM,1/1/2017 11:32:25 AM,1,16.11,2,162,132,1,52,1247
2,1/1/2017 11:11:39 AM,1/1/2017 11:26:50 AM,6,2.28,1,143,170,2,12,911
1,1/1/2017 11:11:40 AM,1/1/2017 11:17:43 AM,1,1.5,1,107,79,1,6.5,363
2,1/1/2017 11:11:40 AM,1/1/2017 11:18:58 AM,2,2,1,238,41,2,8,438
2,1/1/2017 11:11:40 AM,1/1/2017 11:13:23 AM,1,0.32,1,100,164,2,3.5,103
2,1/1/2017 11:11:40 AM,1/1/2017 11:20:35 AM,1,2.56,1,239,68,2,10,535
2,1/1/2017 11:11:41 AM,1/1/2017 11:18:39 AM,5,1.68,1,186,43,2,7.5,418
1,1/1/2017 11:11:42 AM,1/1/2017 11:16:30 AM,3,1,1,264,264,1,6,288
2,1/1/2017 11:11:42 AM,1/1/2017 11:18:06 AM,1,1.63,1,24,236,2,7.5,384
1,1/1/2017 11:11:43 AM,1/1/2017 11:16:16 AM,1,1,1,142,163,2,5.5,273
1,1/1/2017 11:11:43 AM,1/1/2017 11:14:01 AM,1,0.6,1,42,41,2,4.5,138
2,1/1/2017 11:11:43 AM,1/1/2017 11:14:25 AM,1,0.6,1,170,186,1,4,162
2,1/1/2017 11:11:43 AM,1/1/2017 11:15:56 AM,1,0.78,1,140,237,1,5,253
2,1/1/2017 11:11:44 AM,1/1/2017 11:19:47 AM,3,2.02,1,237,186,2,8.5,483
1,1/1/2017 11:11:45 AM,1/1/2017 11:19:43 AM,1,2.1,1,24,263,1,9,478
2,1/1/2017 11:11:45 AM,1/1/2017 11:28:05 AM,2,7.78,1,42,145,2,23,980
1,1/1/2017 11:11:46 AM,1/1/2017 11:21:14 AM,2,1.7,1,162,142,1,8.5,568
2,1/1/2017 11:11:46 AM,1/1/2017 11:20:48 AM,1,1.8,1,140,230,2,8.5,542
2,1/1/2017 11:11:46 AM,1/1/2017 11:18:37 AM,1,1.88,1,141,170,1,8,411
1,1/1/2017 11:11:47 AM,1/1/2017 11:26:37 AM,1,3.4,1,161,144,2,13,890
1,1/1/2017 11:11:47 AM,1/1/2017 11:16:44 AM,1,1.3,1,236,239,2,6.5,297
1,1/1/2017 11:11:47 AM,1/1/2017 11:18:36 AM,2,0.8,1,33,65,2,6,409
2,1/1/2017 11:11:47 AM,1/1/2017 11:32:12 AM,3,6.51,1,230,12,2,22.5,1225
1,1/1/2017 11:11:48 AM,1/1/2017 11:16:36 AM,1,1.5,1,239,43,2,6.5,288
1,1/1/2017 11:11:49 AM,1/1/2017 11:16:51 AM,1,1.4,1,224,113,2,6.5,302
1,1/1/2017 11:11:49 AM,1/1/2017 11:14:36 AM,1,1,1,151,239,2,5,167
2,1/1/2017 11:11:49 AM,1/1/2017 11:16:55 AM,1,1.24,1,246,234,1,6.5,306
2,1/1/2017 11:11:49 AM,1/1/2017 11:18:23 AM,1,1.28,1,52,181,2,6.5,394
2,1/1/2017 11:11:50 AM,1/1/2017 11:17:23 AM,1,0.82,1,137,234,1,5.5,333
2,1/1/2017 11:11:50 AM,1/1/2017 11:36:44 AM,1,5.8,1,209,246,2,21.5,1494
2,1/1/2017 11:11:50 AM,1/1/2017 11:18:06 AM,1,1.59,1,237,239,2,7,376
1,1/1/2017 11:11:51 AM,1/1/2017 11:19:19 AM,1,2.4,1,158,50,2,9,448
1,1/1/2017 11:11:51 AM,1/1/2017 11:18:15 AM,1,1.2,1,236,239,3,7,384
1,1/1/2017 11:11:51 AM,1/1/2017 11:19:20 AM,2,1.5,1,246,107,1,7.5,449
2,1/1/2017 11:11:51 AM,1/1/2017 11:16:24 AM,1,1.01,1,239,143,2,5.5,273
1,1/1/2017 11:11:52 AM,1/1/2017 11:15:19 AM,2,0.4,1,238,238,2,4.5,207
2,1/1/2017 11:11:52 AM,1/1/2017 11:36:53 AM,6,7.49,1,164,82,1,25,1501
2,1/1/2017 11:11:53 AM,1/1/2017 11:14:12 AM,1,0.69,1,161,163,1,4,139
2,1/1/2017 11:11:53 AM,1/1/2017 11:25:18 AM,1,8.27,1,262,138,1,24,805
1,1/1/2017 11:11:54 AM,1/1/2017 11:18:50 AM,1,1.5,1,230,143,2,7.5,416
2,1/1/2017 11:11:54 AM,1/1/2017 11:35:35 AM,1,15.38,1,138,254,2,42,1421
2,1/1/2017 11:11:54 AM,1/1/2017 11:18:17 AM,5,2.13,1,233,141,1,8.5,383
1,1/1/2017 11:11:55 AM,1/1/2017 11:21:22 AM,4,5.6,1,233,261,2,16.5,567
2,1/1/2017 11:11:55 AM,1/1/2017 11:44:08 AM,3,14.18,1,138,69,1,41,1933
