VendorId,PUTime,DOTime,PassengerCount,TripDistance,RateCode,PULocationID,DOLocationID,PaymentType,FareAmount,TripTime
2,1/1/2017 12:55:38 PM,1/1/2017 1:09:47 PM,1,7.57,1,162,196,1,22.5,849
2,1/1/2017 12:55:38 PM,1/1/2017 1:10:44 PM,2,5.08,1,170,7,1,16.5,906
2,1/1/2017 12:55:38 PM,1/1/2017 1:02:55 PM,3,1.79,1,107,148,2,8,437
2,1/1/2017 12:55:38 PM,1/1/2017 12:58:33 PM,6,0.66,1,237,237,1,4.5,175
2,1/1/2017 12:55:38 PM,1/1/2017 1:01:11 PM,3,1.05,1,234,114,1,6,333
2,1/1/2017 12:55:38 PM,1/1/2017 1:14:28 PM,2,4.67,1,211,143,1,18,1130
2,1/1/2017 12:55:39 PM,1/1/2017 12:58:51 PM,1,0.97,1,151,239,2,5,192
2,1/1/2017 12:55:39 PM,1/1/2017 12:57:38 PM,1,1.04,1,170,234,2,5,119
2,1/1/2017 12:55:39 PM,1/1/2017 12:57:55 PM,3,0.48,1,163,230,2,3.5,136
2,1/1/2017 12:55:39 PM,1/1/2017 1:01:15 PM,1,1.36,1,239,151,1,7,336
2,1/1/2017 12:55:39 PM,1/1/2017 12:56:55 PM,1,0.5,1,229,233,1,3.5,76
2,1/1/2017 12:55:39 PM,1/1/2017 12:56:10 PM,5,0.16,1,230,230,2,2.5,31
2,1/1/2017 12:55:39 PM,1/1/2017 1:06:49 PM,1,2,1,170,68,2,9.5,670
1,1/1/2017 12:55:40 PM,1/1/2017 12:59:06 PM,2,0.8,1,230,164,2,4.5,206
1,1/1/2017 12:55:40 PM,1/1/2017 1:01:51 PM,1,0.6,1,164,170,2,5.5,371
1,1/1/2017 12:55:40 PM,1/1/2017 12:59:31 PM,1,0.9,1,186,100,2,5,231
2,1/1/2017 12:55:40 PM,1/1/2017 1:05:32 PM,1,2.08,1,161,161,2,9.5,592
2,1/1/2017 12:55:40 PM,1/1/2017 1:05:51 PM,1,2.59,1,68,231,1,10.5,611
1,1/1/2017 12:55:41 PM,1/1/2017 1:01:18 PM,4,0.9,1,48,161,2,5.5,337
1,1/1/2017 12:55:41 PM,1/1/2017 1:02:22 PM,3,1.8,1,137,148,1,8,401
1,1/1/2017 12:55:41 PM,1/1/2017 1:14:07 PM,1,5.3,1,90,226,2,18,1106
2,1/1/2017 12:55:42 PM,1/1/2017 1:00:44 PM,1,1.07,1,261,13,1,6,302
2,1/1/2017 12:55:42 PM,1/1/2017 12:59:44 PM,1,1.3,1,143,238,1,5.5,242
2,1/1/2017 12:55:42 PM,1/1/2017 1:02:06 PM,1,1.01,1,170,161,2,6.5,384
2,1/1/2017 12:55:42 PM,1/1/2017 1:04:03 PM,4,2.39,1,113,13,1,9.5,501
2,1/1/2017 12:55:42 PM,1/1/2017 1:03:23 PM,1,1.97,1,170,68,2,8,461
2,1/1/2017 12:55:43 PM,1/1/2017 1:04:31 PM,1,2.27,1,249,50,1,9.5,528
1,1/1/2017 12:55:44 PM,1/1/2017 1:03:36 PM,1,1.1,1,186,68,2,7,472
2,1/1/2017 12:55:44 PM,1/1/2017 1:11:00 PM,6,3.48,1,230,144,2,13.5,916
2,1/1/2017 12:55:45 PM,1/1/2017 1:03:05 PM,1,0.8,1,229,163,1,6.5,440
1,1/1/2017 12:55:46 PM,1/1/2017 1:11:09 PM,2,3.4,1,239,164,2,13,923
2,1/1/2017 12:55:46 PM,1/1/2017 12:56:55 PM,1,0.36,1,140,140,1,3,69
1,1/1/2017 12:55:47 PM,1/1/2017 12:59:29 PM,2,0.8,1,74,42,1,5,222
2,1/1/2017 12:55:47 PM,1/1/2017 1:01:30 PM,1,0.78,1,50,161,2,5.5,343
2,1/1/2017 12:55:48 PM,1/1/2017 1:02:43 PM,2,2.09,1,33,148,1,9,415
2,1/1/2017 12:55:49 PM,1/1/2017 1:04:04 PM,1,2.77,1,229,79,1,10,495
2,1/1/2017 12:55:49 PM,1/1/2017 1:00:14 PM,1,0.72,1,162,230,2,5,265
1,1/1/2017 12:55:50 PM,1/1/2017 1:05:34 PM,1,1.2,1,186,230,1,8,584
1,1/1/2017 12:55:50 PM,1/1/2017 1:09:51 PM,1,4,1,12,230,1,14,841
1,1/1/2017 12:55:50 PM,1/1/2017 1:06:31 PM,3,2.4,1,113,162,2,10.5,641
2,1/1/2017 12:55:50 PM,1/1/2017 1:01:22 PM,1,1.23,1,113,107,1,6,332
1,1/1/2017 12:55:51 PM,1/1/2017 1:02:55 PM,1,2.1,1,162,234,2,8.5,424
1,1/1/2017 12:55:51 PM,1/1/2017 1:30:50 PM,1,22.8,2,132,231,2,52,2099
2,1/1/2017 12:55:51 PM,1/1/2017 1:17:38 PM,6,6.72,1,237,198,2,22.5,1307
2,1/1/2017 12:55:51 PM,1/1/2017 1:00:38 PM,1,0.74,1,113,211,2,5,287
2,1/1/2017 12:55:51 PM,1/1/2017 1:11:48 PM,3,3.2,1,43,164,1,14,957
1,1/1/2017 12:55:52 PM,1/1/2017 1:14:02 PM,1,3.6,1,186,263,1,14.5,1090
1,1/1/2017 12:55:52 PM,1/1/2017 1:01:46 PM,1,1.6,1,144,107,2,7,354
2,1/1/2017 12:55:52 PM,1/1/2017 12:59:11 PM,3,0.66,1,239,143,1,4.5,199
2,1/1/2017 12:55:52 PM,1/1/2017 1:00:24 PM,2,1.73,1,162,263,1,7,272
2,1/1/2017 12:55:52 PM,1/1/2017 12:57:25 PM,2,0.47,1,170,107,1,3.5,93
2,1/1/2017 12:55:52 PM,1/1/2017 12:59:49 PM,6,0.85,1,141,141,2,5,237
1,1/1/2017 12:55:53 PM,1/1/2017 1:00:06 PM,1,0.9,1,239,143,1,5.5,253
2,1/1/2017 12:55:53 PM,1/1/2017 1:17:33 PM,1,4.78,1,100,231,1,18.5,1300
1,1/1/2017 12:55:54 PM,1/1/2017 1:18:17 PM,2,10,1,186,138,1,29.5,1343
1,1/1/2017 12:55:54 PM,1/1/2017 1:02:33 PM,1,1.1,1,137,4,1,6.5,399
1,1/1/2017 12:55:54 PM,1/1/2017 1:01:10 PM,1,0.6,1,170,164,1,5,316
2,1/1/2017 12:55:54 PM,1/1/2017 1:01:17 PM,1,0.82,1,236,237,1,5.5,323
2,1/1/2017 12:55:54 PM,1/1/2017 1:05:03 PM,5,2.24,1,230,236,2,9.5,549
2,1/1/2017 12:55:54 PM,1/1/2017 12:59:57 PM,1,1.09,1,162,170,2,5.5,243
2,1/1/2017 12:55:54 PM,1/1/2017 12:55:59 PM,1,0.05,1,132,132,2,2.5,5
1,1/1/2017 12:55:55 PM,1/1/2017 1:00:58 PM,1,1.2,1,43,41,2,6,303
2,1/1/2017 12:55:55 PM,1/1/2017 1:01:39 PM,5,3.38,1,137,232,2,11,344
2,1/1/2017 12:55:55 PM,1/1/2017 1:11:29 PM,6,4.87,1,233,238,2,17,934
2,1/1/2017 12:55:55 PM,1/1/2017 1:04:13 PM,6,1.25,1,161,163,2,7.5,498
1,1/1/2017 12:55:56 PM,1/1/2017 1:20:06 PM,1,5.7,1,68,45,2,21.5,1450
1,1/1/2017 12:55:56 PM,1/1/2017 1:03:34 PM,1,1.5,1,163,50,2,7.5,458
2,1/1/2017 12:55:56 PM,1/1/2017 1:05:52 PM,1,3.26,1,163,79,1,11,596
2,1/1/2017 12:55:56 PM,1/1/2017 1:00:04 PM,1,0.79,1,107,170,2,5,248
1,1/1/2017 12:55:57 PM,1/1/2017 1:05:48 PM,1,1.6,1,68,137,1,8.5,591
1,1/1/2017 12:55:57 PM,1/1/2017 1:00:45 PM,1,1,1,164,170,1,5.5,288
2,1/1/2017 12:55:57 PM,1/1/2017 1:25:50 PM,1,11.46,1,13,129,1,35.5,1793
2,1/1/2017 12:55:57 PM,1/1/2017 12:56:49 PM,2,0.27,1,262,263,2,3,52
2,1/1/2017 12:55:57 PM,1/1/2017 1:02:18 PM,1,1.65,1,170,237,1,7.5,381
1,1/1/2017 12:55:58 PM,1/1/2017 1:04:55 PM,2,1.6,1,143,239,2,8,537
1,1/1/2017 12:55:58 PM,1/1/2017 1:24:49 PM,3,16.9,2,230,132,1,52,1731
2,1/1/2017 12:55:58 PM,1/1/2017 1:06:01 PM,2,1.29,1,161,142,1,8,603
1,1/1/2017 12:55:59 PM,1/1/2017 1:14:21 PM,1,5.4,1,33,230,2,18.5,1102
1,1/1/2017 12:55:59 PM,1/1/2017 1:14:25 PM,1,3.6,1,25,231,1,15.5,1106
1,1/1/2017 12:56:00 PM,1/1/2017 1:05:08 PM,1,1.6,1,114,148,1,8.5,548
1,1/1/2017 12:56:00 PM,1/1/2017 1:00:46 PM,1,0.7,1,231,88,2,5,286
2,1/1/2017 12:56:00 PM,1/1/2017 1:00:17 PM,1,1.25,1,142,238,1,6,257
2,1/1/2017 12:56:00 PM,1/1/2017 1:02:39 PM,5,1.82,1,142,162,2,7.5,399
2,1/1/2017 12:56:00 PM,1/1/2017 1:09:22 PM,1,3.12,1,230,231,2,12.5,802
1,1/1/2017 12:56:01 PM,1/1/2017 1:00:17 PM,2,0.7,1,137,137,2,5,256
2,1/1/2017 12:56:01 PM,1/1/2017 12:58:18 PM,1,0.5,1,141,237,1,3.5,137
2,1/1/2017 12:56:01 PM,1/1/2017 1:01:58 PM,1,1.82,1,68,43,2,7.5,357
1,1/1/2017 12:56:02 PM,1/1/2017 1:04:10 PM,1,1.8,1,107,232,2,8.5,488
1,1/1/2017 12:56:02 PM,1/1/2017 1:01:04 PM,1,0.7,1,239,142,1,5.5,302
2,1/1/2017 12:56:02 PM,1/1/2017 1:04:14 PM,5,1.79,1,113,162,2,8.5,492
2,1/1/2017 12:56:02 PM,1/1/2017 12:59:59 PM,4,0.6,1,249,211,2,4.5,237
2,1/1/2017 12:56:02 PM,1/1/2017 1:04:14 PM,1,1.35,1,144,79,1,7.5,492
2,1/1/2017 12:56:02 PM,1/1/2017 1:05:42 PM,2,3.4,1,146,107,1,12,580
2,1/1/2017 12:56:03 PM,1/1/2017 1:02:54 PM,1,1.67,1,229,236,2,7.5,411
2,1/1/2017 12:56:03 PM,1/1/2017 1:03:52 PM,1,1.59,1,237,233,1,8,469
2,1/1/2017 12:56:03 PM,1/1/2017 1:06:40 PM,2,1.47,1,233,100,1,9,637
2,1/1/2017 12:56:03 PM,1/1/2017 1:05:56 PM,2,2.31,1,142,186,2,9.5,593
2,1/1/2017 12:56:03 PM,1/1/2017 1:09:39 PM,5,3.11,1,249,163,1,12.5,816
2,1/1/2017 12:56:03 PM,1/1/2017 12:59:59 PM,1,1,1,229,162,1,5.5,236
1,1/1/2017 12:56:04 PM,1/1/2017 1:03:53 PM,1,2.1,1,161,90,2,8.5,469
1,1/1/2017 12:56:04 PM,1/1/2017 1:06:13 PM,1,2.5,1,152,75,2,10,609
2,1/1/2017 12:56:04 PM,1/1/2017 1:00:55 PM,1,1.43,1,263,141,1,6.5,291
1,1/1/2017 12:56:05 PM,1/1/2017 1:04:04 PM,1,0.9,1,161,163,2,6.5,479
1,1/1/2017 12:56:05 PM,1/1/2017 1:07:41 PM,2,2.1,1,230,43,1,10.5,696
1,1/1/2017 12:56:05 PM,1/1/2017 1:14:35 PM,1,3.3,1,163,238,2,14.5,1110
1,1/1/2017 12:56:06 PM,1/1/2017 1:03:09 PM,1,1.6,1,50,68,2,7.5,423
1,1/1/2017 12:56:06 PM,1/1/2017 1:14:50 PM,3,12,1,138,54,1,32.5,1124
1,1/1/2017 12:56:06 PM,1/1/2017 1:01:48 PM,1,1.1,1,100,43,2,6.5,342
2,1/1/2017 12:56:06 PM,1/1/2017 1:05:28 PM,1,2.3,1,140,239,2,10,562
1,1/1/2017 12:56:07 PM,1/1/2017 1:20:32 PM,2,10.3,1,230,138,2,31,1465
1,1/1/2017 12:56:07 PM,1/1/2017 1:03:14 PM,4,1.2,1,43,163,2,7,427
1,1/1/2017 12:56:07 PM,1/1/2017 1:16:30 PM,1,5.5,1,226,238,4,20,1223
2,1/1/2017 12:56:07 PM,1/1/2017 1:27:23 PM,1,19.43,2,132,116,2,52,1876
2,1/1/2017 12:56:07 PM,1/1/2017 1:00:41 PM,1,1.23,1,45,79,1,6,274
2,1/1/2017 12:56:07 PM,1/1/2017 1:04:41 PM,1,1.62,1,148,87,1,7.5,514
1,1/1/2017 12:56:08 PM,1/1/2017 1:01:04 PM,1,0.7,1,90,234,1,5.5,296
1,1/1/2017 12:56:09 PM,1/1/2017 1:10:31 PM,1,3.2,1,231,97,1,13.5,862
1,1/1/2017 12:56:09 PM,1/1/2017 1:02:23 PM,1,1.7,1,164,43,2,7.5,374
2,1/1/2017 12:56:09 PM,1/1/2017 1:09:12 PM,6,3.66,1,13,100,1,13.5,783
2,1/1/2017 12:56:09 PM,1/1/2017 1:00:08 PM,1,1.17,1,141,233,1,5.5,239
2,1/1/2017 12:56:09 PM,1/1/2017 1:05:04 PM,5,2.29,1,239,75,1,9.5,535
1,1/1/2017 12:56:10 PM,1/1/2017 1:25:25 PM,1,12.1,1,230,138,1,36.5,1755
2,1/1/2017 12:56:10 PM,1/1/2017 1:13:31 PM,2,3.95,1,161,166,2,15,1041
2,1/1/2017 12:56:10 PM,1/1/2017 1:19:02 PM,3,9.85,1,142,138,2,29,1372
2,1/1/2017 12:56:10 PM,1/1/2017 1:06:59 PM,1,3.84,1,162,148,2,13.5,649
2,1/1/2017 12:56:10 PM,1/1/2017 1:01:22 PM,1,1.41,1,164,90,1,6.5,312
2,1/1/2017 12:56:11 PM,1/1/2017 1:01:55 PM,2,0.97,1,151,239,1,6.5,344
2,1/1/2017 12:56:12 PM,1/1/2017 1:45:12 PM,1,17.89,2,132,163,2,52,2940
2,1/1/2017 12:56:12 PM,1/1/2017 1:07:16 PM,1,1.16,1,48,161,1,9,664
1,1/1/2017 12:56:13 PM,1/1/2017 1:04:25 PM,1,2,1,229,142,2,8.5,492
2,1/1/2017 12:56:13 PM,1/1/2017 1:10:51 PM,1,2.94,1,186,237,1,12.5,878
2,1/1/2017 12:56:13 PM,1/1/2017 1:08:23 PM,1,2.3,1,113,161,2,10.5,730
2,1/1/2017 12:56:14 PM,1/1/2017 1:00:57 PM,5,0.67,1,43,142,2,5,283
2,1/1/2017 12:56:14 PM,1/1/2017 1:19:03 PM,1,15.1,1,138,228,1,41,1369
2,1/1/2017 12:56:14 PM,1/1/2017 1:17:09 PM,1,9.42,1,230,138,1,28,1255
2,1/1/2017 12:56:14 PM,1/1/2017 1:02:03 PM,3,1.51,1,237,162,2,7,349
2,1/1/2017 12:56:14 PM,1/1/2017 1:11:43 PM,5,4.08,1,142,114,2,15,929
2,1/1/2017 12:56:15 PM,1/1/2017 1:29:06 PM,1,20.76,2,132,239,1,52,1971
2,1/1/2017 12:56:15 PM,1/1/2017 1:04:25 PM,6,1.44,1,68,164,1,7.5,490
1,1/1/2017 12:56:16 PM,1/1/2017 1:18:36 PM,3,9.3,1,100,138,2,28,1340
2,1/1/2017 12:56:16 PM,1/1/2017 1:00:05 PM,1,0.95,1,262,237,2,5,229
2,1/1/2017 12:56:16 PM,1/1/2017 1:04:44 PM,5,1.87,1,164,48,1,8,508
2,1/1/2017 12:56:16 PM,1/1/2017 1:11:59 PM,1,4.07,1,142,74,2,14.5,943
1,1/1/2017 12:56:17 PM,1/1/2017 1:06:46 PM,1,2.7,1,186,231,2,10.5,629
1,1/1/2017 12:56:17 PM,1/1/2017 1:18:45 PM,1,11.6,1,138,181,1,33,1348
2,1/1/2017 12:56:17 PM,1/1/2017 1:10:01 PM,2,5,1,25,224,1,17,824
2,1/1/2017 12:56:17 PM,1/1/2017 1:06:46 PM,5,2.91,1,141,68,1,11,629
2,1/1/2017 12:56:17 PM,1/1/2017 12:58:29 PM,1,0.27,1,163,163,2,3.5,132
2,1/1/2017 12:56:17 PM,1/1/2017 1:08:05 PM,1,3.28,1,48,158,1,13,708
1,1/1/2017 12:56:18 PM,1/1/2017 1:08:31 PM,1,5.1,1,74,169,2,16.5,733
2,1/1/2017 12:56:18 PM,1/1/2017 1:06:01 PM,1,1.95,1,161,236,2,10,583
2,1/1/2017 12:56:19 PM,1/1/2017 1:00:18 PM,1,0.38,1,231,261,2,4.5,239
2,1/1/2017 12:56:19 PM,1/1/2017 1:04:17 PM,5,1.48,1,107,79,2,7.5,478
2,1/1/2017 12:56:19 PM,1/1/2017 1:25:27 PM,1,7.71,1,260,114,1,27,1748
1,1/1/2017 12:56:20 PM,1/1/2017 1:10:36 PM,1,8.3,1,138,256,1,23,856
2,1/1/2017 12:56:20 PM,1/1/2017 1:00:50 PM,1,0.54,1,239,142,1,5,270
1,1/1/2017 12:56:21 PM,1/1/2017 1:02:59 PM,3,1.2,1,234,246,1,6.5,398
2,1/1/2017 12:56:21 PM,1/1/2017 1:07:12 PM,1,2,1,239,263,1,9.5,651
2,1/1/2017 12:56:21 PM,1/1/2017 12:59:26 PM,1,0.35,1,162,161,2,4,185
1,1/1/2017 12:56:23 PM,1/1/2017 12:59:42 PM,1,1.2,1,229,137,2,5.5,199
1,1/1/2017 12:56:23 PM,1/1/2017 1:01:01 PM,2,0.9,1,237,263,1,5.5,278
2,1/1/2017 12:56:23 PM,1/1/2017 1:04:54 PM,1,1.88,1,12,232,2,8.5,511
2,1/1/2017 12:56:23 PM,1/1/2017 12:59:15 PM,5,0.56,1,79,79,2,4,172
2,1/1/2017 12:56:24 PM,1/1/2017 1:03:21 PM,1,1.48,1,79,233,1,7.5,417
2,1/1/2017 12:56:24 PM,1/1/2017 1:10:10 PM,1,4.75,1,238,186,2,16.5,826
2,1/1/2017 12:56:24 PM,1/1/2017 1:04:20 PM,1,1.95,1,262,229,1,8.5,476
2,1/1/2017 12:56:25 PM,1/1/2017 1:08:07 PM,5,2.97,1,230,211,2,11.5,702
2,1/1/2017 12:56:25 PM,1/1/2017 1:26:45 PM,2,8.93,1,181,230,1,30.5,1820
2,1/1/2017 12:56:25 PM,1/1/2017 12:59:52 PM,1,0.62,1,107,234,1,4.5,207
2,1/1/2017 12:56:25 PM,1/1/2017 1:10:37 PM,3,10.45,1,132,192,1,28.5,852
1,1/1/2017 12:56:26 PM,1/1/2017 12:58:27 PM,1,0.3,1,163,142,1,3.5,121
1,1/1/2017 12:56:27 PM,1/1/2017 1:06:48 PM,1,2.3,1,143,141,1,10,621
1,1/1/2017 12:56:27 PM,1/1/2017 1:26:57 PM,2,18.8,3,114,1,2,68,1830
2,1/1/2017 12:56:27 PM,1/1/2017 1:01:52 PM,1,0.69,1,163,100,2,5.5,325
1,1/1/2017 12:56:28 PM,1/1/2017 1:04:25 PM,2,1.1,1,170,186,2,7.5,477
2,1/1/2017 12:56:28 PM,1/1/2017 12:58:27 PM,1,0.39,1,90,90,1,3.5,119
2,1/1/2017 12:56:28 PM,1/1/2017 1:03:27 PM,1,1.79,1,170,249,2,8,419
2,1/1/2017 12:56:29 PM,1/1/2017 1:02:03 PM,5,1.25,1,68,164,1,6.5,334
2,1/1/2017 12:56:30 PM,1/1/2017 1:22:01 PM,1,13.5,1,138,234,1,38.5,1531
2,1/1/2017 12:56:30 PM,1/1/2017 1:08:50 PM,1,4.86,1,234,88,2,15.5,740
2,1/1/2017 12:56:30 PM,1/1/2017 1:07:39 PM,1,2.04,1,13,144,1,9.5,669
2,1/1/2017 12:56:30 PM,1/1/2017 1:00:19 PM,1,0.94,1,170,161,2,5,229
1,1/1/2017 12:56:31 PM,1/1/2017 1:10:19 PM,1,2.4,1,230,163,2,11.5,828
1,1/1/2017 12:56:31 PM,1/1/2017 1:10:51 PM,1,4.5,1,107,13,2,16.5,860
2,1/1/2017 12:56:31 PM,1/1/2017 1:08:29 PM,3,2.08,1,263,238,1,10.5,718
2,1/1/2017 12:56:31 PM,1/1/2017 1:21:10 PM,2,14,1,142,131,2,39,1479
2,1/1/2017 12:56:31 PM,1/1/2017 1:03:05 PM,1,0.91,1,234,137,1,6.5,394
1,1/1/2017 12:56:32 PM,1/1/2017 12:59:59 PM,2,0.8,1,79,113,1,4.5,207
2,1/1/2017 12:56:32 PM,1/1/2017 1:02:28 PM,1,1.43,1,236,141,1,6.5,356
2,1/1/2017 12:56:32 PM,1/1/2017 1:02:16 PM,1,1.07,1,247,247,2,6.5,344
1,1/1/2017 12:56:34 PM,1/1/2017 1:02:05 PM,1,0.4,1,142,163,2,5,331
1,1/1/2017 12:56:34 PM,1/1/2017 1:09:04 PM,3,2.7,1,68,45,1,12,750
2,1/1/2017 12:56:34 PM,1/1/2017 1:12:57 PM,1,3,1,114,164,2,12,983
2,1/1/2017 12:56:34 PM,1/1/2017 1:15:04 PM,1,5.81,1,66,256,1,19.5,1110
2,1/1/2017 12:56:34 PM,1/1/2017 1:17:14 PM,4,5.15,1,144,48,1,19.5,1240
2,1/1/2017 12:56:34 PM,1/1/2017 1:05:13 PM,1,2.1,1,249,161,2,8.5,519
1,1/1/2017 12:56:35 PM,1/1/2017 1:03:11 PM,1,1.5,1,107,162,1,7.5,396
2,1/1/2017 12:56:35 PM,1/1/2017 1:02:14 PM,1,1.29,1,68,170,2,6.5,339
2,1/1/2017 12:56:35 PM,1/1/2017 1:03:33 PM,1,1.21,1,163,162,2,6.5,418
1,1/1/2017 12:56:36 PM,1/1/2017 1:08:13 PM,1,1.3,1,170,100,2,9,697
2,1/1/2017 12:56:36 PM,1/1/2017 1:02:37 PM,1,1.95,1,263,74,1,7.5,361
2,1/1/2017 12:56:36 PM,1/1/2017 1:12:40 PM,1,3.42,1,230,144,2,13.5,964
2,1/1/2017 12:56:37 PM,1/1/2017 1:11:38 PM,2,3.47,1,142,263,1,13.5,901
2,1/1/2017 12:56:37 PM,1/1/2017 1:09:18 PM,5,1.29,1,161,170,2,9.5,761
2,1/1/2017 12:56:37 PM,1/1/2017 12:59:52 PM,1,0.85,1,238,142,1,5,195
1,1/1/2017 12:56:38 PM,1/1/2017 1:08:51 PM,1,3.3,1,230,144,1,12,733
1,1/1/2017 12:56:38 PM,1/1/2017 1:01:58 PM,1,1,1,233,164,2,6,320
1,1/1/2017 12:56:38 PM,1/1/2017 1:08:45 PM,1,2.1,1,162,236,2,10.5,727
2,1/1/2017 12:56:38 PM,1/1/2017 1:11:53 PM,1,5.41,1,4,236,1,18.5,915
2,1/1/2017 12:56:38 PM,1/1/2017 1:00:43 PM,5,0.68,1,107,107,1,5,245
2,1/1/2017 12:56:38 PM,1/1/2017 1:00:40 PM,5,0.53,1,229,141,2,4.5,242
2,1/1/2017 12:56:39 PM,1/1/2017 1:04:51 PM,1,2.5,1,231,68,1,10,492
1,1/1/2017 12:56:40 PM,1/1/2017 1:15:41 PM,1,3.9,1,229,125,1,15.5,1141
1,1/1/2017 12:56:40 PM,1/1/2017 1:10:45 PM,1,2.8,1,140,151,1,12,845
1,1/1/2017 12:56:40 PM,1/1/2017 12:56:57 PM,1,0,5,132,132,1,60,17
1,1/1/2017 12:56:41 PM,1/1/2017 1:01:17 PM,2,0.8,1,238,239,1,5.5,276
1,1/1/2017 12:56:41 PM,1/1/2017 1:04:18 PM,1,2.1,1,107,141,1,9,457
1,1/1/2017 12:56:41 PM,1/1/2017 12:58:18 PM,1,0.3,1,249,113,1,3.5,97
2,1/1/2017 12:56:41 PM,1/1/2017 1:00:05 PM,2,0.66,1,48,142,1,4.5,204
2,1/1/2017 12:56:41 PM,1/1/2017 1:14:26 PM,1,5.05,1,48,231,2,18,1065
2,1/1/2017 12:56:41 PM,1/1/2017 1:03:41 PM,5,1.25,1,151,239,1,7,420
2,1/1/2017 12:56:41 PM,1/1/2017 1:13:05 PM,4,3.03,1,239,170,1,13,984
2,1/1/2017 12:56:42 PM,1/1/2017 1:07:39 PM,1,2.87,1,186,231,2,10.5,657
2,1/1/2017 12:56:43 PM,1/1/2017 1:07:06 PM,1,2.13,1,161,161,2,9.5,623
1,1/1/2017 12:56:44 PM,1/1/2017 1:09:41 PM,1,5.1,1,140,79,2,17,777
2,1/1/2017 12:56:44 PM,1/1/2017 12:58:58 PM,1,0.96,1,239,151,2,4.5,134
2,1/1/2017 12:56:44 PM,1/1/2017 1:08:22 PM,3,3.23,1,233,144,2,12,698
1,1/1/2017 12:56:45 PM,1/1/2017 1:04:55 PM,1,1.9,1,100,43,2,8.5,490
1,1/1/2017 12:56:45 PM,1/1/2017 1:01:04 PM,1,0.9,1,100,142,2,5,259
2,1/1/2017 12:56:45 PM,1/1/2017 1:15:09 PM,1,4.63,1,161,13,2,17,1104
1,1/1/2017 12:56:46 PM,1/1/2017 1:04:42 PM,3,1.4,1,170,237,1,7.5,476
1,1/1/2017 12:56:46 PM,1/1/2017 1:04:13 PM,1,2.1,1,249,100,2,8.5,447
1,1/1/2017 12:56:46 PM,1/1/2017 1:14:07 PM,3,3.9,1,264,264,1,14.5,1041
2,1/1/2017 12:56:46 PM,1/1/2017 1:28:47 PM,1,19.58,1,132,33,1,53,1921
2,1/1/2017 12:56:46 PM,1/1/2017 1:02:22 PM,1,1.12,1,114,107,2,6,336
2,1/1/2017 12:56:46 PM,1/1/2017 1:02:30 PM,1,0.88,1,226,260,2,6,344
2,1/1/2017 12:56:46 PM,1/1/2017 1:05:02 PM,1,1.24,1,236,140,2,7.5,496
2,1/1/2017 12:56:46 PM,1/1/2017 1:02:33 PM,1,2.43,1,233,263,2,8.5,347
1,1/1/2017 12:56:47 PM,1/1/2017 1:03:26 PM,3,0.8,1,100,230,3,6,399
1,1/1/2017 12:56:47 PM,1/1/2017 12:58:23 PM,1,0.6,1,236,236,2,4,96
1,1/1/2017 12:56:47 PM,1/1/2017 1:05:36 PM,1,1.8,1,236,142,1,8.5,529
2,1/1/2017 12:56:47 PM,1/1/2017 1:12:54 PM,1,3.18,1,79,170,1,13.5,967
2,1/1/2017 12:56:47 PM,1/1/2017 1:11:07 PM,1,1.23,1,141,140,2,10.5,860
2,1/1/2017 12:56:47 PM,1/1/2017 1:10:35 PM,2,1.99,1,262,262,2,10.5,828
2,1/1/2017 12:56:48 PM,1/1/2017 1:12:58 PM,3,4.68,1,142,148,2,16,970
1,1/1/2017 12:56:49 PM,1/1/2017 12:59:54 PM,2,0.8,1,263,141,1,4.5,185
1,1/1/2017 12:56:49 PM,1/1/2017 1:01:13 PM,1,0.7,1,144,114,1,5,264
2,1/1/2017 12:56:49 PM,1/1/2017 1:00:01 PM,1,1.1,1,239,151,2,5,192
2,1/1/2017 12:56:49 PM,1/1/2017 1:06:52 PM,3,2.33,1,255,148,2,10,603
1,1/1/2017 12:56:50 PM,1/1/2017 1:08:37 PM,1,1.9,1,170,48,1,10,707
1,1/1/2017 12:56:50 PM,1/1/2017 1:02:15 PM,2,1.1,1,186,234,1,6,325
2,1/1/2017 12:56:50 PM,1/1/2017 1:28:36 PM,1,11.6,1,138,163,1,37,1906
2,1/1/2017 12:56:50 PM,1/1/2017 1:07:30 PM,1,6.88,1,140,88,1,19.5,640
1,1/1/2017 12:56:51 PM,1/1/2017 1:16:20 PM,1,2.8,1,68,144,2,14,1169
1,1/1/2017 12:56:52 PM,1/1/2017 1:16:08 PM,2,10.4,1,264,264,1,29,1156
1,1/1/2017 12:56:52 PM,1/1/2017 1:09:05 PM,1,5.1,1,65,133,2,16.5,733
2,1/1/2017 12:56:52 PM,1/1/2017 1:01:04 PM,1,1.16,1,234,162,2,5.5,252
2,1/1/2017 12:56:52 PM,1/1/2017 1:05:48 PM,1,1.73,1,239,151,1,8.5,536
2,1/1/2017 12:56:53 PM,1/1/2017 12:59:11 PM,1,0.37,1,48,100,1,3.5,138
2,1/1/2017 12:56:53 PM,1/1/2017 1:03:08 PM,1,0.61,1,237,141,1,5.5,375
2,1/1/2017 12:56:54 PM,1/1/2017 12:58:50 PM,1,0.55,1,79,79,2,4,116
2,1/1/2017 12:56:55 PM,1/1/2017 12:59:50 PM,6,0.35,1,264,264,1,4,175
